CustomerID,Recency,Frequency,Monetary,FirstPurchase,LastPurchase,Items,Country,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,AOV,LifespanDays,ObservedDays,OrdersPerYear,CLV_1yr,Churned
13393,584,4,1131.45,2009-12-07 18:12:00,2010-05-05 09:34:00,662,United Kingdom,1,3,3,133,At Risk,1,282.86,148,732,1.99,168.87,1
15695,267,4,1131.04,2010-01-27 10:56:00,2011-03-18 08:32:00,484,United Kingdom,2,3,3,233,At Risk,1,282.76,414,682,2.14,181.53,1
17622,598,2,1130.21,2010-04-20 13:38:00,2010-04-21 12:36:00,379,United Kingdom,1,3,3,133,At Risk,1,565.1,0,598,1.22,206.83,1
13447,23,3,1129.14,2011-11-04 10:10:00,2011-11-16 13:38:00,584,United Kingdom,4,3,3,433,Loyal,2,376.38,12,36,30.42,3434.84,0
13145,40,7,1128.52,2010-04-19 11:11:00,2011-10-31 12:45:00,265,United Kingdom,4,4,3,443,Champions,1,161.22,560,600,4.26,206.04,0
14450,181,7,1128.44,2010-04-08 12:09:00,2011-06-12 10:46:00,522,United Kingdom,3,4,3,343,Loyal,1,161.21,429,611,4.18,202.16,1
14671,549,2,1127.45,2010-05-20 18:21:00,2010-06-08 13:39:00,571,United Kingdom,1,2,3,123,Hibernating / Lost,1,563.72,18,568,1.29,218.16,1
15969,3,5,1127.05,2010-07-05 13:10:00,2011-12-07 11:06:00,223,United Kingdom,5,4,3,543,Champions,2,225.41,519,522,3.5,236.68,0
12605,376,3,1124.95,2010-09-07 14:21:00,2010-11-28 14:18:00,921,Germany,2,3,3,233,At Risk,1,374.98,81,458,2.39,268.86,1
16306,214,7,1124.72,2010-10-01 09:36:00,2011-05-10 12:12:00,712,United Kingdom,2,4,3,243,Can't Lose Them,1,160.67,221,435,5.87,282.94,1
14479,254,4,1124.71,2009-12-06 13:48:00,2011-03-31 09:07:00,562,United Kingdom,2,3,3,233,At Risk,1,281.18,479,733,1.99,167.86,1
13778,103,4,1124.49,2010-05-23 13:34:00,2011-08-28 15:25:00,511,United Kingdom,3,3,3,333,Loyal,1,281.12,462,565,2.58,217.59,0
14917,597,2,1123.75,2010-04-22 09:44:00,2010-04-22 11:28:00,891,United Kingdom,1,2,3,123,Hibernating / Lost,1,561.88,0,597,1.22,205.65,1
17492,248,3,1122.42,2010-07-09 13:27:00,2011-04-05 15:21:00,450,United Kingdom,2,3,3,233,At Risk,1,374.14,270,518,2.11,236.83,1
13486,78,3,1122.41,2011-07-07 17:19:00,2011-09-22 13:13:00,669,United Kingdom,3,3,3,333,Loyal,1,374.14,76,155,7.06,792.43,0
17562,14,7,1122.38,2011-06-19 13:06:00,2011-11-25 14:21:00,817,United Kingdom,5,4,3,543,Champions,2,160.34,159,173,14.77,710.47,0
15882,199,8,1122.38,2009-12-10 15:33:00,2011-05-25 11:35:00,638,United Kingdom,2,4,3,243,Can't Lose Them,1,140.3,530,729,4.01,168.78,1
18218,211,4,1121.84,2010-02-17 15:11:00,2011-05-12 12:53:00,1028,United Kingdom,2,4,3,243,Can't Lose Them,1,280.46,448,660,2.21,185.94,1
13368,257,4,1121.5,2010-10-12 10:43:00,2011-03-28 09:59:00,606,United Kingdom,2,3,3,233,At Risk,1,280.38,166,424,3.44,289.35,1
13589,15,6,1120.74,2009-12-06 10:26:00,2011-11-25 12:10:00,293,United Kingdom,5,4,3,543,Champions,2,186.79,719,734,2.98,166.99,0
16955,185,6,1120.31,2010-01-31 11:38:00,2011-06-08 10:36:00,723,United Kingdom,3,4,3,343,Loyal,1,186.72,492,678,3.23,180.93,1
17007,51,7,1120.1,2010-09-28 13:51:00,2011-10-20 10:47:00,717,United Kingdom,4,4,3,443,Champions,1,160.01,386,437,5.85,280.82,0
16354,63,5,1119.46,2010-04-27 13:33:00,2011-10-07 14:28:00,592,United Kingdom,3,4,3,343,Loyal,1,223.89,528,591,3.09,207.55,0
17423,46,3,1118.95,2010-11-11 12:26:00,2011-10-24 13:36:00,790,United Kingdom,4,3,3,433,Loyal,2,372.98,347,394,2.78,311.07,0
16278,100,3,1117.84,2010-07-28 15:40:00,2011-08-31 17:12:00,342,United Kingdom,3,3,3,333,Loyal,1,372.61,399,499,2.19,244.8,0
16769,260,4,1117.05,2009-12-14 11:10:00,2011-03-24 13:41:00,295,United Kingdom,2,4,3,243,Can't Lose Them,1,279.26,465,726,2.01,168.39,1
14080,33,5,1115.68,2009-12-02 15:01:00,2011-11-07 11:09:00,268,United Kingdom,4,4,3,443,Champions,2,223.14,704,737,2.48,166.02,0
12591,317,3,1114.95,2010-10-27 10:42:00,2011-01-26 14:35:00,645,Italy,2,3,3,233,At Risk,1,371.65,91,409,2.68,298.81,1
13167,19,5,1113.15,2010-11-14 12:58:00,2011-11-21 12:24:00,995,United Kingdom,5,4,3,543,Champions,2,222.63,371,390,4.68,312.57,0
14672,235,4,1113.14,2010-01-28 11:33:00,2011-04-19 10:19:00,646,United Kingdom,2,3,3,233,At Risk,1,278.29,445,681,2.14,178.66,1
17788,74,2,1112.95,2011-08-02 10:38:00,2011-09-27 10:09:00,210,United Kingdom,3,3,3,333,Loyal,2,556.48,55,130,5.62,938.23,0
16139,19,5,1111.15,2009-12-03 13:51:00,2011-11-21 08:37:00,602,United Kingdom,5,4,3,543,Champions,2,222.23,717,736,2.48,165.34,0
16702,415,4,1109.53,2009-12-07 16:40:00,2010-10-20 14:10:00,690,United Kingdom,1,4,3,143,Can't Lose Them,1,277.38,316,732,1.99,165.6,1
15069,179,1,1109.53,2011-06-13 14:16:00,2011-06-13 14:16:00,520,United Kingdom,3,1,3,313,Needs Attention,3,1109.53,0,179,2.04,679.03,0
15559,568,1,1109.4,2010-05-20 14:06:00,2010-05-20 14:06:00,526,United Kingdom,1,1,3,113,Hibernating / Lost,3,1109.4,0,568,0.64,213.0,1
15828,375,1,1108.82,2010-11-29 16:41:00,2010-11-29 16:41:00,367,United Kingdom,2,1,3,213,Hibernating / Lost,3,1108.82,0,375,0.97,322.67,1
13091,28,2,1108.8,2009-12-10 12:44:00,2011-11-11 15:54:00,1338,United Kingdom,4,2,3,423,New / Promising,2,554.4,701,730,1.0,166.32,0
15933,21,3,1107.46,2011-09-14 12:05:00,2011-11-18 13:14:00,885,United Kingdom,4,3,3,433,Loyal,2,369.15,65,87,12.59,1394.28,0
14375,185,3,1106.82,2010-06-16 14:34:00,2011-06-07 13:44:00,647,United Kingdom,3,3,3,333,Loyal,1,368.94,355,541,2.02,223.58,1
14891,148,4,1106.73,2010-09-29 12:41:00,2011-07-14 18:08:00,788,United Kingdom,3,3,3,333,Loyal,1,276.68,288,437,3.34,277.23,0
14102,5,5,1105.8799999999999,2011-10-26 12:46:00,2011-12-04 15:38:00,769,United Kingdom,5,4,3,543,Champions,2,221.18,39,45,40.56,2691.32,0
12434,85,3,1103.43,2010-11-23 13:38:00,2011-09-16 12:38:00,532,Australia,3,3,3,333,Loyal,1,367.81,296,381,2.87,316.68,0
16430,57,6,1102.94,2010-01-27 12:45:00,2011-10-13 14:47:00,306,United Kingdom,4,4,3,443,Champions,1,183.82,624,682,3.21,177.02,0
16895,65,5,1102.9,2010-02-12 11:07:00,2011-10-06 12:15:00,421,United Kingdom,3,4,3,343,Loyal,1,220.58,601,666,2.74,181.32,0
14948,23,6,1101.97,2011-05-04 14:52:00,2011-11-16 17:16:00,673,United Kingdom,4,4,3,443,Champions,2,183.66,196,219,10.0,550.98,0
13295,360,4,1101.97,2010-05-12 09:13:00,2010-12-15 11:21:00,733,United Kingdom,2,3,3,233,At Risk,1,275.49,217,577,2.53,209.1,1
15574,178,6,1101.44,2010-09-01 14:37:00,2011-06-15 12:01:00,750,United Kingdom,3,4,3,343,Loyal,1,183.57,286,464,4.72,259.94,0
16014,38,5,1100.28,2010-01-31 12:43:00,2011-11-02 12:04:00,462,United Kingdom,4,4,3,443,Champions,2,220.06,639,678,2.69,177.59,0
14009,198,3,1099.91,2010-09-03 12:08:00,2011-05-25 15:47:00,951,United Kingdom,2,3,3,233,At Risk,1,366.64,264,463,2.37,260.68,1
17137,416,6,1099.81,2010-01-31 12:27:00,2010-10-19 14:51:00,680,United Kingdom,1,4,3,143,Can't Lose Them,1,183.3,261,678,3.23,177.62,1
13509,9,7,1099.72,2010-07-20 12:10:00,2011-12-01 10:10:00,1213,United Kingdom,5,4,3,543,Champions,2,157.1,498,508,5.03,237.06,0
14971,35,3,1097.98,2011-10-27 13:33:00,2011-11-04 17:07:00,639,United Kingdom,4,3,3,433,Loyal,2,365.99,8,43,25.47,2796.53,0
13835,25,7,1095.27,2010-03-04 08:26:00,2011-11-14 15:37:00,520,United Kingdom,4,4,3,443,Champions,2,156.47,620,646,3.96,185.89,0
17703,35,4,1094.84,2010-10-17 16:16:00,2011-11-04 15:51:00,897,United Kingdom,4,4,3,443,Champions,2,273.71,382,418,3.49,286.57,0
15745,19,4,1094.59,2011-04-17 13:04:00,2011-11-20 13:45:00,421,United Kingdom,5,3,3,533,Loyal,2,273.65,217,236,6.19,508.17,0
14460,110,9,1093.5,2009-12-15 19:06:00,2011-08-21 14:19:00,1879,United Kingdom,3,5,3,353,Loyal,1,121.5,613,724,4.54,165.48,0
12866,283,3,1092.35,2010-07-25 11:37:00,2011-03-01 14:11:00,544,Belgium,2,3,3,233,At Risk,1,364.12,219,503,2.18,238.13,1
17726,395,7,1092.06,2010-01-26 14:58:00,2010-11-09 13:37:00,444,United Kingdom,2,4,3,243,Can't Lose Them,1,156.01,286,682,3.75,175.51,1
14199,218,4,1091.7,2010-06-27 12:13:00,2011-05-05 13:44:00,254,United Kingdom,2,3,3,233,At Risk,1,272.92,312,531,2.75,225.16,1
16211,89,3,1090.59,2010-09-27 15:24:00,2011-09-12 12:11:00,519,United Kingdom,3,3,3,333,Loyal,1,363.53,349,438,2.5,272.65,0
13853,57,1,1090.14,2011-10-13 14:18:00,2011-10-13 14:18:00,312,United Kingdom,4,1,3,413,New / Promising,2,1090.14,0,57,6.4,2093.07,0
15254,127,3,1088.35,2010-05-28 10:08:00,2011-08-04 15:04:00,711,United Kingdom,3,3,3,333,Loyal,1,362.78,433,561,1.95,212.23,0
16188,45,5,1087.66,2010-10-27 11:50:00,2011-10-26 12:19:00,838,United Kingdom,4,4,3,443,Champions,2,217.53,364,409,4.46,291.06,0
16223,375,2,1087.05,2010-11-09 12:07:00,2010-11-30 11:50:00,643,United Kingdom,2,2,3,223,Hibernating / Lost,1,543.52,20,396,1.84,300.02,1
15763,32,2,1086.92,2011-09-23 12:10:00,2011-11-08 09:44:00,271,United Kingdom,4,2,3,423,New / Promising,2,543.46,45,78,9.36,1526.04,0
14139,46,4,1086.8,2010-06-15 09:17:00,2011-10-24 13:34:00,1049,United Kingdom,4,3,3,433,Loyal,2,271.7,496,543,2.69,219.26,0
13546,12,5,1086.24,2010-10-11 17:23:00,2011-11-27 14:50:00,587,United Kingdom,5,4,3,543,Champions,2,217.25,411,424,4.3,280.25,0
16298,23,7,1085.7,2010-09-23 15:23:00,2011-11-17 11:59:00,308,United Kingdom,4,4,3,443,Champions,2,155.1,419,442,5.78,268.94,0
14013,110,5,1084.57,2010-03-26 10:02:00,2011-08-21 15:01:00,775,United Kingdom,3,4,3,343,Loyal,1,216.91,513,624,2.92,190.01,0
16533,19,3,1082.81,2011-10-02 15:07:00,2011-11-20 13:08:00,611,United Kingdom,5,3,3,533,Loyal,2,360.94,48,68,16.1,1743.34,0
14805,15,7,1082.55,2010-03-28 12:34:00,2011-11-24 16:20:00,416,United Kingdom,5,4,3,543,Champions,2,154.65,606,622,4.11,190.68,0
14083,4,11,1082.19,2009-12-18 11:34:00,2011-12-05 13:14:00,760,United Kingdom,5,5,3,553,Champions,0,98.38,717,722,5.56,164.1,0
14561,76,3,1080.76,2011-06-08 13:26:00,2011-09-25 12:39:00,1014,United Kingdom,3,3,3,333,Loyal,1,360.25,108,184,5.95,643.05,0
13744,95,2,1080.52,2011-02-20 14:08:00,2011-09-05 15:19:00,1153,United Kingdom,3,2,3,323,Needs Attention,1,540.26,197,292,2.5,405.2,0
12394,64,2,1080.48,2011-05-06 14:01:00,2011-10-07 08:08:00,808,Belgium,3,2,3,323,Needs Attention,2,540.24,153,217,3.36,544.56,0
14343,421,4,1079.66,2010-01-18 16:47:00,2010-10-14 13:05:00,626,United Kingdom,1,3,3,133,At Risk,1,269.92,268,690,2.12,171.67,1
13726,39,2,1079.6599999999999,2011-08-31 11:06:00,2011-11-01 10:49:00,1054,United Kingdom,4,2,3,423,New / Promising,2,539.83,61,101,7.23,1170.89,0
12354,232,1,1079.4,2011-04-21 13:11:00,2011-04-21 13:11:00,530,Spain,2,1,3,213,Hibernating / Lost,3,1079.4,0,232,1.57,508.4,1
13567,428,4,1079.29,2010-06-16 12:48:00,2010-10-07 12:51:00,643,United Kingdom,1,3,3,133,At Risk,1,269.82,113,542,2.69,217.74,1
15546,607,2,1079.1000000000001,2010-04-12 11:45:00,2010-04-12 11:51:00,198,United Kingdom,1,2,3,123,Hibernating / Lost,1,539.55,0,607,1.2,194.24,1
14352,157,4,1078.96,2011-03-11 14:58:00,2011-07-05 15:41:00,538,United Kingdom,3,3,3,333,Loyal,1,269.74,116,273,5.35,432.93,0
13656,165,4,1078.85,2010-04-23 12:50:00,2011-06-28 10:31:00,862,United Kingdom,3,3,3,333,Loyal,1,269.71,430,596,2.45,198.24,0
16183,67,4,1077.81,2010-10-28 14:43:00,2011-10-03 14:59:00,351,United Kingdom,3,4,3,343,Loyal,1,269.45,340,407,3.59,290.2,0
16642,5,3,1077.45,2010-10-20 14:22:00,2011-12-05 11:31:00,775,United Kingdom,5,3,3,533,Loyal,2,359.15,410,415,2.64,284.45,0
17366,432,2,1077.24,2010-09-09 19:46:00,2010-10-03 16:04:00,504,United Kingdom,1,3,3,133,At Risk,1,538.62,23,456,1.6,258.54,1
16071,45,4,1076.8,2010-02-22 14:48:00,2011-10-26 11:14:00,697,United Kingdom,4,4,3,443,Champions,2,269.2,610,655,2.23,180.09,0
16805,174,4,1076.34,2009-12-14 15:17:00,2011-06-19 11:23:00,1119,United Kingdom,3,4,3,343,Loyal,1,269.08,551,725,2.01,162.26,0
13607,40,2,1075.81,2010-11-02 11:48:00,2011-10-30 16:17:00,466,United Kingdom,4,2,3,423,New / Promising,2,537.9,362,403,1.81,292.08,0
15912,178,9,1074.7,2009-12-10 12:58:00,2011-06-14 14:29:00,759,United Kingdom,3,5,3,353,Loyal,1,119.41,551,729,4.51,161.56,0
16231,379,4,1074.47,2010-04-21 12:06:00,2010-11-25 15:00:00,563,United Kingdom,2,4,3,243,Can't Lose Them,1,268.62,218,598,2.44,196.63,1
13727,29,8,1074.15,2009-12-09 13:25:00,2011-11-11 09:46:00,368,United Kingdom,4,4,3,443,Champions,2,134.27,701,730,4.0,161.12,0
12639,239,3,1072.37,2010-03-22 09:05:00,2011-04-15 12:48:00,625,Sweden,2,3,3,233,At Risk,1,357.46,389,628,1.74,186.59,1
15238,29,3,1071.99,2011-06-08 16:00:00,2011-11-10 14:28:00,692,United Kingdom,4,3,3,433,Loyal,2,357.33,154,184,5.95,637.83,0
13467,11,2,1071.91,2011-11-03 16:56:00,2011-11-29 10:01:00,580,United Kingdom,5,2,3,523,New / Promising,2,535.96,25,36,20.28,3260.78,0
16593,51,8,1071.1399999999999,2009-12-05 10:44:00,2011-10-20 12:41:00,377,United Kingdom,4,5,3,453,Champions,1,133.89,684,735,3.97,159.46,0
14484,50,4,1070.98,2009-12-17 10:57:00,2011-10-20 14:11:00,744,United Kingdom,4,3,3,433,Loyal,2,267.74,672,723,2.02,162.25,0
16884,38,4,1070.97,2010-05-18 12:00:00,2011-11-02 11:52:00,520,United Kingdom,4,4,3,443,Champions,2,267.74,532,571,2.56,205.62,0
13521,1,3,1070.47,2011-11-29 15:09:00,2011-12-08 13:50:00,715,United Kingdom,5,3,3,533,Loyal,2,356.82,8,30,36.5,3907.18,0
17871,205,5,1068.95,2010-01-15 14:48:00,2011-05-19 11:32:00,665,United Kingdom,2,4,3,243,Can't Lose Them,1,213.79,488,693,2.63,168.68,1
17854,185,6,1068.5,2009-12-08 11:13:00,2011-06-07 16:21:00,607,United Kingdom,3,4,3,343,Loyal,1,178.08,546,732,2.99,159.74,1
16386,29,3,1068.16,2010-11-17 11:19:00,2011-11-11 12:28:00,700,United Kingdom,4,3,3,433,Loyal,2,356.05,359,388,2.82,301.22,0
15436,12,3,1067.75,2011-04-19 16:52:00,2011-11-27 16:05:00,574,United Kingdom,5,3,3,533,Loyal,2,355.92,221,234,4.68,499.71,0
15626,75,3,1067.52,2010-10-14 17:16:00,2011-09-26 10:03:00,1138,United Kingdom,3,3,3,333,Loyal,1,355.84,346,421,2.6,277.56,0
17522,2,5,1066.15,2011-05-05 16:31:00,2011-12-08 12:31:00,1022,United Kingdom,5,4,3,543,Champions,2,213.23,216,218,8.37,535.42,0
12475,54,2,1065.64,2010-10-26 08:49:00,2011-10-17 10:10:00,766,Germany,4,2,3,423,New / Promising,2,532.82,356,410,1.78,284.53,0
17277,228,2,1065.3500000000001,2011-01-21 12:37:00,2011-04-26 12:47:00,430,United Kingdom,2,3,3,233,At Risk,1,532.68,95,323,2.26,361.16,1
15639,134,3,1065.08,2010-04-13 13:11:00,2011-07-28 14:30:00,849,United Kingdom,3,3,3,333,Loyal,1,355.03,471,605,1.81,192.78,0
13959,79,6,1064.77,2010-07-16 15:11:00,2011-09-21 15:06:00,694,United Kingdom,3,4,3,343,Loyal,1,177.46,431,511,4.29,228.39,0
14488,68,1,1064.28,2011-10-03 09:30:00,2011-10-03 09:30:00,799,United Kingdom,3,1,3,313,Needs Attention,2,1064.28,0,68,5.37,1714.56,0
14966,15,6,1064.26,2009-12-15 13:48:00,2011-11-25 12:20:00,1060,United Kingdom,5,4,3,543,Champions,2,177.38,709,724,3.02,160.71,0
15801,46,3,1063.95,2011-08-22 09:53:00,2011-10-24 13:52:00,570,United Kingdom,4,3,3,433,Loyal,2,354.65,63,110,9.95,1058.63,0
12936,17,4,1063.9,2011-09-22 13:51:00,2011-11-22 17:32:00,559,United Kingdom,5,3,3,533,Loyal,2,265.98,61,78,18.72,1493.74,0
17849,218,8,1063.76,2010-03-14 15:17:00,2011-05-05 13:46:00,224,United Kingdom,2,5,3,253,Can't Lose Them,1,132.97,416,635,4.6,183.5,1
14411,311,1,1063.0,2011-02-02 10:56:00,2011-02-02 10:56:00,196,United Kingdom,2,1,3,213,Hibernating / Lost,3,1063.0,0,311,1.17,373.11,1
15706,64,4,1060.56,2011-08-15 14:32:00,2011-10-07 10:09:00,321,United Kingdom,3,3,3,333,Loyal,1,265.14,52,116,12.59,1001.43,0
17727,15,1,1060.25,2011-11-24 17:06:00,2011-11-24 17:06:00,645,United Kingdom,5,2,3,523,New / Promising,2,1060.25,0,30,12.17,3870.97,0
17421,386,3,1059.41,2009-12-04 15:43:00,2010-11-18 16:57:00,807,United Kingdom,2,3,3,233,At Risk,1,353.14,349,735,1.49,157.85,1
18130,15,3,1059.39,2011-10-13 15:58:00,2011-11-24 14:40:00,824,United Kingdom,5,3,3,533,Loyal,2,353.13,41,57,19.21,2035.09,0
17214,60,6,1059.1200000000001,2010-12-15 15:14:00,2011-10-10 13:17:00,272,United Kingdom,3,4,3,343,Loyal,1,176.52,298,359,6.1,323.03,0
12717,151,3,1058.91,2010-04-28 14:34:00,2011-07-11 14:47:00,595,Greece,3,3,3,333,Loyal,1,352.97,439,590,1.86,196.96,0
14734,426,4,1056.42,2010-06-06 15:15:00,2010-10-10 12:04:00,378,United Kingdom,1,3,3,133,At Risk,1,264.1,125,551,2.65,209.96,1
13065,373,5,1055.05,2010-06-10 11:44:00,2010-12-01 16:52:00,381,United Kingdom,2,4,3,243,Can't Lose Them,1,211.01,174,548,3.33,210.8,1
13140,108,5,1054.92,2010-08-05 19:05:00,2011-08-23 15:33:00,572,United Kingdom,3,4,3,343,Loyal,1,210.98,382,491,3.72,235.45,0
15645,19,3,1054.75,2010-10-10 12:51:00,2011-11-21 11:55:00,395,United Kingdom,5,3,3,533,Loyal,2,351.58,406,425,2.58,272.12,0
15977,17,2,1054.73,2011-10-31 16:24:00,2011-11-22 13:29:00,1016,United Kingdom,5,2,3,523,New / Promising,2,527.36,21,39,18.72,2961.65,0
15886,60,4,1052.8700000000001,2010-04-20 15:03:00,2011-10-10 14:25:00,667,United Kingdom,3,4,3,343,Loyal,1,263.22,537,598,2.44,192.68,0
15855,137,6,1052.72,2010-08-20 17:15:00,2011-07-26 10:20:00,712,United Kingdom,3,4,3,343,Loyal,1,175.45,339,476,4.6,242.12,0
14947,72,6,1049.79,2010-03-25 11:29:00,2011-09-28 15:48:00,416,United Kingdom,3,4,3,343,Loyal,1,174.96,552,625,3.5,183.71,0
13775,591,1,1049.66,2010-04-28 12:15:00,2010-04-28 12:15:00,455,United Kingdom,1,1,3,113,Hibernating / Lost,3,1049.66,0,591,0.62,195.24,1
17934,52,3,1049.15,2010-10-29 12:23:00,2011-10-19 11:16:00,628,United Kingdom,4,3,3,433,Loyal,2,349.72,354,407,2.69,282.22,0
16391,401,4,1048.86,2010-05-27 11:27:00,2010-11-04 12:27:00,713,United Kingdom,2,4,3,243,Can't Lose Them,1,262.21,161,562,2.6,204.52,1
15839,33,3,1048.49,2011-07-14 16:35:00,2011-11-06 13:54:00,675,United Kingdom,4,3,3,433,Loyal,2,349.5,114,148,7.4,775.89,0
16728,46,4,1048.28,2011-03-20 13:28:00,2011-10-24 14:36:00,671,United Kingdom,4,4,3,443,Champions,2,262.07,218,264,5.53,434.77,0
17578,218,7,1047.33,2010-06-28 11:55:00,2011-05-05 18:38:00,529,United Kingdom,2,4,3,243,Can't Lose Them,1,149.62,311,530,4.82,216.35,1
17474,600,1,1047.0,2010-04-19 10:43:00,2010-04-19 10:43:00,200,United Kingdom,1,2,3,123,Hibernating / Lost,3,1047.0,0,600,0.61,191.6,1
15407,34,4,1046.74,2011-02-07 13:18:00,2011-11-06 11:55:00,552,United Kingdom,4,3,3,433,Loyal,2,261.68,271,305,4.79,376.03,0
15091,68,3,1046.6100000000001,2010-02-03 11:46:00,2011-10-03 12:47:00,582,United Kingdom,3,3,3,333,Loyal,1,348.87,607,675,1.62,169.55,0
17555,20,5,1045.74,2010-05-02 16:02:00,2011-11-20 12:22:00,739,United Kingdom,4,4,3,443,Champions,2,209.15,566,586,3.11,195.14,0
14108,31,4,1044.96,2009-12-01 18:07:00,2011-11-09 10:41:00,660,United Kingdom,4,3,3,433,Loyal,2,261.24,707,738,1.98,155.18,0
15464,338,1,1044.65,2011-01-05 15:56:00,2011-01-05 15:56:00,348,United Kingdom,2,1,3,213,Hibernating / Lost,3,1044.65,0,338,1.08,338.47,1
12691,28,6,1044.4,2010-10-15 12:00:00,2011-11-11 16:49:00,438,France,4,4,3,443,Champions,2,174.07,392,421,5.2,271.55,0
15535,173,6,1044.3700000000001,2010-09-16 20:04:00,2011-06-19 16:02:00,314,United Kingdom,3,4,3,343,Loyal,1,174.06,275,449,4.88,254.82,0
15026,80,5,1044.09,2010-09-17 13:52:00,2011-09-20 13:52:00,595,United Kingdom,3,4,3,343,Loyal,1,208.82,368,448,4.07,254.97,0
13359,64,2,1043.31,2010-11-01 15:05:00,2011-10-07 09:30:00,381,United Kingdom,3,2,3,323,Needs Attention,2,521.66,339,403,1.81,283.26,0
16903,29,3,1041.75,2010-10-20 14:42:00,2011-11-10 15:32:00,717,United Kingdom,4,3,3,433,Loyal,2,347.25,386,415,2.64,275.02,0
16991,421,1,1041.21,2010-10-14 14:08:00,2010-10-14 14:08:00,793,United Kingdom,1,2,3,123,Hibernating / Lost,3,1041.21,0,421,0.87,271.76,1
16261,17,6,1041.16,2010-09-23 16:40:00,2011-11-22 17:23:00,454,United Kingdom,5,4,3,543,Champions,2,173.53,425,442,4.95,257.69,0
13613,453,5,1039.8500000000001,2010-02-17 12:40:00,2010-09-13 12:01:00,445,United Kingdom,1,4,3,143,Can't Lose Them,1,207.97,207,661,2.76,172.2,1
12648,155,4,1039.0,2010-01-07 18:38:00,2011-07-08 11:55:00,513,Germany,3,3,3,333,Loyal,1,259.75,546,701,2.08,162.08,0
13873,120,8,1038.92,2010-03-03 12:31:00,2011-08-12 10:08:00,472,United Kingdom,3,4,3,343,Loyal,1,129.86,526,647,4.51,175.7,0
17042,3,5,1036.58,2011-04-06 14:53:00,2011-12-07 12:26:00,990,United Kingdom,5,4,3,543,Champions,2,207.32,244,247,7.39,459.63,0
14902,26,3,1035.6200000000001,2010-06-04 12:35:00,2011-11-14 10:34:00,716,United Kingdom,4,3,3,433,Loyal,2,345.21,527,554,1.98,205.05,0
17926,133,5,1035.49,2010-05-09 14:07:00,2011-07-29 14:39:00,572,United Kingdom,3,4,3,343,Loyal,1,207.1,446,579,3.15,195.71,0
16260,51,1,1035.45,2011-10-20 09:40:00,2011-10-20 09:40:00,311,United Kingdom,4,1,3,413,New / Promising,2,1035.45,0,51,7.16,2224.15,0
17724,71,3,1033.0,2011-07-24 13:26:00,2011-09-29 15:26:00,300,United Kingdom,3,3,3,333,Loyal,1,344.33,67,138,7.93,819.16,0
14248,318,3,1032.95,2010-07-12 14:27:00,2011-01-25 14:45:00,692,United Kingdom,2,3,3,233,At Risk,1,344.32,197,515,2.13,220.02,1
13000,107,4,1032.5,2009-12-14 17:03:00,2011-08-25 10:43:00,548,United Kingdom,3,3,3,333,Loyal,1,258.12,618,725,2.01,155.65,0
17405,1,3,1031.41,2011-07-12 14:17:00,2011-12-08 17:12:00,726,United Kingdom,5,3,3,533,Loyal,2,343.8,149,150,7.3,752.92,0
13235,212,1,1031.07,2011-05-11 17:13:00,2011-05-11 17:13:00,441,United Kingdom,2,1,3,213,Hibernating / Lost,3,1031.07,0,212,1.72,532.03,1
12630,10,2,1030.88,2011-10-27 10:41:00,2011-11-30 10:48:00,542,Finland,5,2,3,523,New / Promising,2,515.44,34,44,16.59,2565.34,0
16198,75,2,1030.04,2010-09-28 13:59:00,2011-09-25 14:58:00,383,United Kingdom,3,2,3,323,Needs Attention,2,515.02,362,437,1.67,258.03,0
16418,45,5,1028.74,2010-10-13 12:31:00,2011-10-26 12:39:00,564,United Kingdom,4,4,3,443,Champions,2,205.75,378,423,4.31,266.03,0
15333,208,1,1028.56,2011-05-15 13:27:00,2011-05-15 13:27:00,344,United Kingdom,2,1,3,213,Hibernating / Lost,3,1028.56,0,208,1.75,539.99,1
16682,5,5,1028.0,2011-06-05 11:02:00,2011-12-05 12:13:00,1040,United Kingdom,5,4,3,543,Champions,2,205.6,183,188,9.71,598.91,0
16227,225,3,1027.22,2010-06-22 13:28:00,2011-04-28 13:33:00,436,United Kingdom,2,3,3,233,At Risk,1,342.41,310,535,2.05,210.58,1
15887,407,3,1027.15,2010-06-02 11:53:00,2010-10-29 08:36:00,605,United Kingdom,2,3,3,233,At Risk,1,342.38,148,556,1.97,202.35,1
15003,473,6,1027.03,2010-01-26 13:04:00,2010-08-23 15:44:00,525,United Kingdom,1,4,3,143,Can't Lose Them,1,171.17,209,682,3.21,164.84,1
17749,178,3,1026.18,2010-06-11 14:56:00,2011-06-14 15:45:00,446,United Kingdom,3,3,3,333,Loyal,1,342.06,368,546,2.01,206.26,0
16160,65,2,1025.44,2011-09-15 10:53:00,2011-10-05 14:19:00,1162,United Kingdom,3,2,3,323,Needs Attention,2,512.72,20,86,8.49,1305.9,0
13602,65,4,1025.17,2010-05-28 11:49:00,2011-10-06 11:47:00,538,United Kingdom,3,3,3,333,Loyal,1,256.29,495,561,2.6,199.91,0
17310,387,2,1025.1,2010-06-23 11:38:00,2010-11-17 16:00:00,402,United Kingdom,2,3,3,233,At Risk,1,512.55,147,535,1.36,209.12,1
